"['id', '800C3C85-7A1E-44BA-BC68-8012E25FFE02-500']","['isDefault', 0]"

"['id', '801473E1-1EB8-4EB3-AE4D-4DAB15918C4D-700']","['isDefault', 0]"

"['id', '8015A590-B238-450F-923A-7FFC05F85056-750']","['isDefault', 0]"

"['id', '8019EFA1-218F-446F-B9BF-F2AC15E99D05-500']","['isDefault', 0]"

"['id', '8021832E-6316-4EDB-9C71-18FC6A57E7C9-750']","['isDefault', 0]"

"['id', '802CCB00-D60B-42A6-B447-A67400C6FD9C-600']","['isDefault', 1]"

"['id', '8033B153-EC44-40B4-B59F-8E00414EB579-500']","['isDefault', 1]"

"['id', '803C8C22-BA80-4604-835C-C146725F1160-600']","['isDefault', 0]"

"['id', '803F8E35-2976-4737-BB50-353C8ED23546-750']","['isDefault', 1]"

"['id', '8040BFF8-179C-4852-A186-1F4F61F8024E-750']","['isDefault', 0]"

"['id', '8042C162-1221-4600-BFEF-3AEF5F039C3B-250']","['isDefault', 0]"

"['id', '805B746E-D748-4440-9EAF-A7ED6BB6ECD5-1000']","['isDefault', 0]"

"['id', '8068693B-9982-4615-B11A-213512C43D56-500']","['isDefault', 0]"

"['id', '80790ABD-CC52-4BEA-A244-2DBF2E8EC0BE-700']","['isDefault', 1]"

"['id', '8081DD93-A411-457B-895B-DCCD23353578-1000']","['isDefault', 0]"

"['id', '8082E7ED-FEA1-4CBB-B2DE-2E420242D143-500']","['isDefault', 1]"

"['id', '80884C70-A916-4018-80C8-7C82C15B2439-850']","['isDefault', 0]"

"['id', '808F2826-2F93-4B57-81FD-B4F466FC16B5-1000']","['isDefault', 0]"

"['id', '809332BE-003E-42EE-9CC3-3CAC7942CBD7-850']","['isDefault', 0]"

"['id', '80939078-3832-4D7D-96A0-41857DC63372-500']","['isDefault', 1]"

"['id', '80946E18-1532-4053-A9D3-2D796FBADCB4-750']","['isDefault', 0]"

"['id', '8095C98B-F1DC-4776-8EB9-1CB6B8990218-750']","['isDefault', 1]"

"['id', '809B0703-F0E5-4D3C-B83E-4E79EBA632A2-500']","['isDefault', 0]"

"['id', '809BC287-B96F-4553-972F-5A0FCEC5B2E5-1250']","['isDefault', 0]"

"['id', '809C1BBB-61BD-4ED3-B7C3-3E8D512ECFCD-500']","['isDefault', 0]"

"['id', '809F6AAE-F3E1-45AA-A85B-481907D46AA6-500']","['isDefault', 1]"

"['id', '80A4695C-49EC-43D7-9B67-E9D73C0001CE-500']","['isDefault', 0]"

"['id', '80A5BDD0-9F50-4EC8-9F1D-764423A19897-750']","['isDefault', 0]"

"['id', '80A8DD3A-CA3A-4B40-B0BD-37596C373583-500']","['isDefault', 1]"

"['id', '80AD4E6D-346E-49AB-9D68-4A9F43563475-750']","['isDefault', 0]"

"['id', '80B675DF-F3B1-40CC-86D9-FA871D10062E-750']","['isDefault', 0]"

"['id', '80BC5475-3D0A-4957-A19E-1017BB5661BC-500']","['isDefault', 1]"

"['id', '80BF5A6D-EAAF-4849-9D29-B0DFA6C5AAA6-750']","['isDefault', 0]"

"['id', '80C0432A-FF0D-4C1C-A06F-0C6E398571A6-1250']","['isDefault', 0]"

"['id', '80C6EF60-EFF6-4010-9EF5-0F2270FA31A6-500']","['isDefault', 1]"

"['id', '80C9569E-AEA3-4503-97FA-B32FADA9F17E-1250']","['isDefault', 1]"

"['id', '80CD9FC8-7D66-4CF0-9DCB-AD9485393E2F-750']","['isDefault', 1]"

"['id', '80D10384-D27C-4DBD-B20A-1265EB2B0F79-750']","['isDefault', 0]"

"['id', '80D12506-3A47-4711-93DB-FA72C02470DE-300']","['isDefault', 0]"

"['id', '80D23B5F-A44B-44B2-AF71-C8EF1CDB2872-850']","['isDefault', 0]"

"['id', '80D248FA-3107-44C6-82EA-945409613AD8-1000']","['isDefault', 0]"

"['id', '80D2C9AA-907D-46B8-AB6A-F278B1FCA26F-500']","['isDefault', 1]"

"['id', '80D72A35-BB5C-4715-B8C7-995D406698EA-700']","['isDefault', 1]"

"['id', '80D795AC-FC57-434D-B78A-73CE20761404-750']","['isDefault', 0]"

"['id', '80DB4F30-659C-438B-A370-21A31B733E13-750']","['isDefault', 0]"

"['id', '80E39639-076B-40A3-9BC4-51674F71AE19-600']","['isDefault', 1]"

"['id', '80E3BE6A-7E4E-4681-B1E3-4D8F02C5698A-750']","['isDefault', 0]"

"['id', '80E4E40A-B76F-4646-94EC-2A1BBFC616B2-500']","['isDefault', 1]"

"['id', '80E55521-97B8-485F-BDB9-3744DE7C67FC-600']","['isDefault', 0]"

"['id', '80E76CCD-17CE-4CC0-B102-8D268304757D-500']","['isDefault', 0]"

"['id', '80F7EB28-AD56-45D6-A543-C212D399057D-500']","['isDefault', 1]"

"['id', '80F92427-5F85-4B82-9DB0-EE0222B12E83-600']","['isDefault', 0]"

"['id', '8102C262-6D5E-460B-83D7-3E6E2BB41CF2-700']","['isDefault', 1]"

"['id', '81040E3D-0E60-4F59-82F0-81E833CD0418-1000']","['isDefault', 0]"

"['id', '8107E5C4-F8C9-415B-B614-92A0574CC00D-500']","['isDefault', 1]"

"['id', '8108AC82-1372-4DC4-AE88-202EF402272E-750']","['isDefault', 1]"

"['id', '81097792-485D-4A64-8737-42C2666DC2B3-500']","['isDefault', 0]"

"['id', '810C81AD-075F-44DF-9A35-4196B2AADFA5-600']","['isDefault', 0]"

"['id', '810FFDDD-09BC-4BEB-9807-1AF9A1AD03DD-1000']","['isDefault', 0]"

"['id', '811337F0-A6E8-4BC5-9BE8-C75BE990355F-1000']","['isDefault', 0]"

"['id', '81170050-DE4A-4E9B-BECC-A537384610EC-500']","['isDefault', 0]"

"['id', '8119AD80-05FE-4F32-9D98-75E4DF340C88-1000']","['isDefault', 0]"

"['id', '81201314-AC52-4BD3-B20F-E48E798FEBCE-600']","['isDefault', 0]"

"['id', '81205606-2E80-4A31-B905-9BB4A4928741-500']","['isDefault', 0]"

"['id', '81271DE2-0C84-4594-A2F2-81C183D09956-1000']","['isDefault', 0]"

"['id', '8127CB06-D1B9-4360-B73F-67B6D45ABE26-500']","['isDefault', 1]"

"['id', '813C5FC1-A0AB-4357-B37E-B7FEC98E8168-1000']","['isDefault', 0]"

"['id', '81442852-3E0F-4510-AAA0-72DDD04E8F4A-1000']","['isDefault', 0]"

"['id', '81542D03-0C07-4C8A-A504-076430839698-500']","['isDefault', 0]"

"['id', '81623EB3-5EA0-4464-A02C-ECB74567109E-1000']","['isDefault', 0]"

"['id', '8167F454-D4D3-4494-8F3A-F275C2AB92C2-750']","['isDefault', 1]"

"['id', '816942FB-89F2-40AE-B612-995D09F509AF-500']","['isDefault', 0]"

"['id', '816D2378-8241-4DB4-B6FE-C923125F7ED8-500']","['isDefault', 0]"

"['id', '816EEA6B-8A63-46E3-98E6-38A104D63B36-500']","['isDefault', 0]"

"['id', '8185D873-A7CF-449F-B067-7273F20560DC-600']","['isDefault', 0]"

"['id', '81870930-1E93-4E0F-9C24-A85AEF6BA34F-750']","['isDefault', 0]"

"['id', '818C860D-9152-44A0-8790-B84167BD077A-750']","['isDefault', 0]"

"['id', '8197F032-AD21-473F-BA8D-148308DC8515-500']","['isDefault', 1]"

"['id', '819C4CAA-DAB3-484F-90DE-F7C8D00AC080-500']","['isDefault', 1]"

"['id', '819DBEFF-6CD6-4295-8838-B30D3F0DE7F6-600']","['isDefault', 1]"

"['id', '819F91E4-765D-410A-BEE0-6401A9219363-500']","['isDefault', 0]"

"['id', '81A22450-ECAF-49C3-8582-3E2D59D02B91-500']","['isDefault', 1]"

"['id', '81A4B95B-2F81-4EBD-8905-FDCDF998EED1-1000']","['isDefault', 0]"

"['id', '81A54A56-6203-40AD-BA17-FF899BC732B0-600']","['isDefault', 1]"

"['id', '81A745B7-D8A9-49D9-AE0E-595351671460-500']","['isDefault', 0]"

"['id', '81A74FCC-E116-4C75-8573-F4412CAC570D-500']","['isDefault', 1]"

"['id', '81A96ACB-05E4-4AAA-880D-E9C32CF64C25-750']","['isDefault', 0]"

"['id', '81AA97C6-54A5-496F-A80C-F544DD3CD978-300']","['isDefault', 1]"

"['id', '81ABC8F0-0214-4DC4-BC03-03075D627363-500']","['isDefault', 1]"

"['id', '81B52D39-DB71-4053-B549-804692A4B4A9-1000']","['isDefault', 0]"

"['id', '81B8BE64-D7D7-437B-9BFB-188BC044DC72-500']","['isDefault', 1]"

"['id', '81BF2F87-B05C-4135-AE39-C96F672112B6-750']","['isDefault', 0]"

"['id', '81C0B1C5-02C1-47AB-B515-C85190394300-500']","['isDefault', 1]"

"['id', '81C37692-80A9-4E34-B802-E50F452D7326-250']","['isDefault', 0]"

"['id', '81C3BFC3-3927-4640-BB76-A7197F86EABC-500']","['isDefault', 0]"

"['id', '81C52B11-1643-466F-91EF-473C7D48C6AE-750']","['isDefault', 0]"

"['id', '81C5A823-9EBD-4762-8B77-222BDDE45823-500']","['isDefault', 0]"

"['id', '81C71E2F-EA7B-4852-88A3-35AC52A347C4-1250']","['isDefault', 0]"

"['id', '81CF2669-23D5-40FC-BF71-950BC49B2E7C-600']","['isDefault', 0]"

"['id', '81D7ED02-E24A-4289-817E-914241051E90-750']","['isDefault', 0]"

"['id', '81D82286-7149-4A8A-90DB-FCF040910484-1000']","['isDefault', 0]"

"['id', '81DAB55E-DD36-47A8-A2C6-9BDC812BDEBA-500']","['isDefault', 1]"

"['id', '81E0F053-A2BE-4571-90EC-3741B0948AA5-750']","['isDefault', 1]"

"['id', '81E1F6C7-E210-4017-A810-1D6AD53E9287-500']","['isDefault', 0]"

"['id', '81EA119A-F64E-4C37-BCCC-6E8B4C997D45-500']","['isDefault', 0]"

"['id', '81F69627-C1B7-4C4A-8D75-DC206489EDEB-750']","['isDefault', 0]"

"['id', '81FB01F1-982B-4775-9B72-5DC39FEE1E3F-500']","['isDefault', 0]"

"['id', '81FE531C-615C-49E9-9B86-4A8FFF15E2AE-750']","['isDefault', 1]"

"['id', '82006EC5-F70D-4B01-8CD0-7515747ED64B-750']","['isDefault', 0]"

"['id', '82024C18-BFA8-4A1C-98B5-B3C41B287AE0-750']","['isDefault', 0]"

"['id', '82120D2E-B808-4625-9AE7-4A67A3D46273-500']","['isDefault', 1]"

"['id', '82134C57-0A3A-4ABD-831D-852BC75FF115-700']","['isDefault', 1]"

"['id', '82152A7F-03F6-4465-B1AF-8AFA81283F4C-600']","['isDefault', 0]"

"['id', '8215E0A5-1C36-4EDD-B11A-8AE550B85AD4-750']","['isDefault', 0]"

"['id', '8217A7EA-2D12-465C-8909-25818512DFAA-500']","['isDefault', 0]"

"['id', '82225518-AA60-4D82-B0DB-F37A5BDEB047-500']","['isDefault', 0]"

"['id', '8225D8E8-7456-40D3-9FE5-91E4AC15A29D-500']","['isDefault', 0]"

"['id', '82262CC2-DEE3-4876-9D8E-BC401E79B8A9-500']","['isDefault', 0]"

"['id', '822689F1-28BF-4CCB-A44F-A27DFF24082D-500']","['isDefault', 1]"

"['id', '822C87C6-8CDF-403F-A10F-E5A0B8C5EF7D-750']","['isDefault', 1]"

"['id', '823EFECA-55D6-4E20-AFA3-05584196519F-500']","['isDefault', 0]"

"['id', '823F82CD-967E-424A-A5E8-A6884108C354-500']","['isDefault', 0]"

"['id', '824D78CB-74F6-4924-A6CD-F3884F245783-500']","['isDefault', 0]"

"['id', '8259A952-E4DC-4AE1-9F1A-D576F683D65D-750']","['isDefault', 1]"

"['id', '825D9258-F688-4632-A899-43F909F3A473-750']","['isDefault', 0]"

"['id', '826A6CF8-8B9B-489A-A449-9439DA35C9F2-1250']","['isDefault', 0]"

"['id', '826AC857-1197-4616-BC2E-3C7FE66977B9-500']","['isDefault', 1]"

"['id', '827816FC-C95C-422D-B044-C3B9C3FC61F0-750']","['isDefault', 0]"

"['id', '827AD1D6-1B29-4D3B-B983-6212E8D723E0-500']","['isDefault', 0]"

"['id', '827CD22F-B128-4C68-82DD-2B0CF7F44D67-750']","['isDefault', 0]"

"['id', '827EEA33-F94E-4646-A4B5-48D44318B870-700']","['isDefault', 1]"

"['id', '8283174D-7DB4-4FF0-8770-090CA841A4D2-750']","['isDefault', 0]"

"['id', '828768ED-B9AA-4527-B761-AAB87EF64DE4-600']","['isDefault', 0]"

"['id', '8289B001-A031-4884-AABE-E47F6C3D6A4B-750']","['isDefault', 0]"

"['id', '828CC189-A1E2-4D05-98C2-91CDD8396958-750']","['isDefault', 0]"

"['id', '829318C7-62A4-4FA7-A741-52986887D86B-500']","['isDefault', 1]"

"['id', '829402A5-F972-48F2-8079-5D690325A443-700']","['isDefault', 0]"

"['id', '829629BB-E528-4D0C-9A1E-29B61CEDB186-500']","['isDefault', 0]"

"['id', '8299652F-BE0D-4D6F-B3AE-5167D3ED6F48-500']","['isDefault', 0]"

"['id', '829E5497-3F14-4F49-9075-6C6AFC7E0624-600']","['isDefault', 0]"

"['id', '829F4E29-4BB9-40AE-BBF5-8E6286E4BDED-250']","['isDefault', 0]"

"['id', '82A27887-CCB7-447B-9CE9-7523E17BE7B8-600']","['isDefault', 0]"

"['id', '82A7705A-4059-4AC6-A18F-1EBBC5AFB9D0-500']","['isDefault', 1]"

"['id', '82ABC696-58DB-40ED-B824-7448F0A76CEB-750']","['isDefault', 1]"

"['id', '82B1E404-27E9-4F95-BDDB-D5802DEF5749-500']","['isDefault', 0]"

"['id', '82B25DBB-779D-4D0A-A22C-6EA75D1E785B-500']","['isDefault', 0]"

"['id', '82B298F9-0C19-4706-BD01-D64EA802D7A5-500']","['isDefault', 0]"

"['id', '82BCBF67-6699-4F52-BF82-FEB31E16E9B2-750']","['isDefault', 0]"

"['id', '82BF890D-F25F-4B5E-8C88-3DA287330CD4-1000']","['isDefault', 0]"

"['id', '82C597E7-8133-4919-8B65-096EE99885EB-1000']","['isDefault', 0]"

"['id', '82C6BD0F-B9C3-4EDE-A466-0DE48AFFD990-500']","['isDefault', 0]"

"['id', '82CD96EF-9CAD-4B53-9737-7E8A2CD497B0-500']","['isDefault', 1]"

"['id', '82CE3C83-B0DD-4E70-87FB-DB30D1B763C6-750']","['isDefault', 1]"

"['id', '82CE5900-5F8A-45B0-B64C-F3F5E8B8806D-700']","['isDefault', 1]"

"['id', '82D1E260-FA2F-4C7C-AA08-8887F4217C9B-500']","['isDefault', 1]"

"['id', '82D2DCDE-EE67-406B-AA6E-EA30C96A27D7-500']","['isDefault', 0]"

"['id', '82D2DE61-D835-4E76-B012-5901752A794C-500']","['isDefault', 1]"

"['id', '82DA6371-4774-4866-A114-C58BD202BC85-750']","['isDefault', 0]"

"['id', '82DDC6C6-2C60-4BD2-B61E-544B9B5E3289-500']","['isDefault', 1]"

"['id', '82DF307F-EAAC-4B5F-8A36-151A506A74A8-350']","['isDefault', 0]"

"['id', '82E14A59-A92A-43DD-A15F-D0ACD12B80CD-500']","['isDefault', 0]"

"['id', '82E57521-89C9-45F9-883F-06ABAF77EAA8-500']","['isDefault', 0]"

"['id', '82E8C059-633F-4F0C-8168-8624795D88D4-700']","['isDefault', 1]"

"['id', '82EAD918-3DEA-434A-852C-6F98EDF4B887-500']","['isDefault', 1]"

"['id', '82EEE931-EA69-40A9-983A-DCEFDD32994C-1000']","['isDefault', 0]"

"['id', '82F0225D-D899-495C-9558-E2E3E84D01F9-750']","['isDefault', 0]"

"['id', '82FAA70D-F38E-4B83-989E-1A750951BA6B-750']","['isDefault', 0]"

"['id', '830091CE-C9E5-4513-B9BA-0FBD2254414C-500']","['isDefault', 0]"

"['id', '83020B84-BD45-4AAE-8B4D-22253836ABB0-750']","['isDefault', 0]"

"['id', '83047FDB-8E37-4C33-90D7-EF900D3C9504-750']","['isDefault', 1]"

"['id', '8306A9FB-CE0B-4D7F-8C3C-EA2DAF9B6E88-600']","['isDefault', 1]"

"['id', '83137FFD-3DB4-4E67-9854-DFE123921A08-450']","['isDefault', 0]"

"['id', '8316E14C-24FD-4BF7-A635-73389AAA5789-1000']","['isDefault', 0]"

"['id', '831BD5EA-322F-4BE2-B11B-A9D8C7E021DE-500']","['isDefault', 0]"

"['id', '83233B67-2BEA-4DFD-8BB9-A839185F414D-250']","['isDefault', 0]"

"['id', '8324EDBC-C2D2-4D62-B352-1E7825717009-1000']","['isDefault', 0]"

"['id', '83253977-8602-4ACF-9E8B-957ABE7C8FFC-600']","['isDefault', 0]"

"['id', '8327ABEA-6A78-4E2D-965F-E7D43FFB2D11-500']","['isDefault', 0]"

"['id', '8328B09F-CFE6-49CA-AB52-861CFA59A93A-500']","['isDefault', 1]"

"['id', '832BE550-785D-45F1-A472-BD3E9755F7BB-750']","['isDefault', 0]"

"['id', '832C1343-FC45-4A06-8326-EC946188C9D5-750']","['isDefault', 1]"

"['id', '832CB8F0-854B-4585-A061-61AB6AEEE522-500']","['isDefault', 0]"

"['id', '8333065C-1209-47DC-8CF9-D377E18529C1-600']","['isDefault', 0]"

"['id', '8333BD02-6C77-450F-AD26-40FF1912B534-500']","['isDefault', 0]"

"['id', '833B955B-97BD-4654-93F4-7A8F1301ECA7-500']","['isDefault', 1]"

"['id', '83412834-F145-4352-B19F-3876001162C0-500']","['isDefault', 1]"

"['id', '83418517-71D6-4024-B18C-02A0361C0336-750']","['isDefault', 1]"

"['id', '8341A072-9439-4E95-9C7C-4321CE90EF46-500']","['isDefault', 1]"

"['id', '834750B1-9501-41B1-8EEC-388813C599A4-500']","['isDefault', 1]"

"['id', '83489A1D-51E9-4816-84E9-C9896561337E-750']","['isDefault', 0]"

"['id', '834DB71C-768E-4BD2-862F-601F38122A8E-500']","['isDefault', 0]"

"['id', '834E3A91-A3E7-4720-93E7-D3622BEAF774-500']","['isDefault', 1]"

"['id', '8353AC27-C9CB-41FD-8E28-8C0035D97CAE-750']","['isDefault', 0]"

"['id', '8353D4FF-3254-4CCF-AAE7-EFB64A00C807-500']","['isDefault', 0]"

"['id', '83574B3B-6AF2-42A6-B4C2-4718428BA477-500']","['isDefault', 1]"

"['id', '8359DBF5-24D3-4B86-9B08-630DF5474CD6-600']","['isDefault', 0]"

"['id', '8361F9E3-9EB3-40CA-A7DA-DED5D704CFE8-500']","['isDefault', 0]"

"['id', '8362F948-B737-44B7-BF86-5D25FD861876-700']","['isDefault', 1]"

"['id', '8363E7B0-601F-43E4-816C-5AF54BE46F9D-750']","['isDefault', 1]"

"['id', '836514CD-6643-433E-B63B-A38FE1A8E04A-600']","['isDefault', 0]"

"['id', '8365947B-C64B-413F-A5AA-4874428C37DF-750']","['isDefault', 1]"

"['id', '8374EC20-33D1-496A-8C56-6EFAA1D9D6EF-500']","['isDefault', 0]"

"['id', '837C75C5-3DF9-4B83-98E9-2D6AA5C5A412-400']","['isDefault', 1]"

"['id', '837FFFBA-DE7C-4741-B233-63FA31E0ED85-250']","['isDefault', 1]"

"['id', '838306A7-3B76-4EEF-9D80-3CFC1486300B-500']","['isDefault', 0]"

"['id', '838E1C2E-FB29-4487-AA73-486F17BA25FC-600']","['isDefault', 0]"

"['id', '838F557E-342B-4DB3-8DB7-527B5624B46A-500']","['isDefault', 1]"

"['id', '8394835A-C8F0-4F87-A435-449A3B080597-1000']","['isDefault', 0]"

"['id', '83996CAF-CD0F-479B-9A03-7B904AD937B3-500']","['isDefault', 1]"

"['id', '839A665C-E721-49F4-BC6B-A2479DB7D805-500']","['isDefault', 0]"

"['id', '83A6F752-7ADB-41AD-B2A3-08C69B021BFD-750']","['isDefault', 0]"

"['id', '83A819DC-EC70-44A8-ACFC-AF1E40182099-750']","['isDefault', 1]"

"['id', '83ACD66C-D668-498E-8F85-E1BA2990A03D-500']","['isDefault', 0]"

"['id', '83B2FCB3-5F24-4597-A36D-217930D1DA30-500']","['isDefault', 0]"

"['id', '83BC2D10-DD33-4D27-B112-835D26653191-750']","['isDefault', 0]"

"['id', '83C47798-F7DE-4AB1-A277-31A569F3A7EB-500']","['isDefault', 0]"

"['id', '83CB435A-6158-474B-8659-BF9C1475DDCE-750']","['isDefault', 0]"

"['id', '83CE7807-CB98-4514-B7D1-773FF683DAFA-500']","['isDefault', 0]"

"['id', '83CE98A2-36B9-4ECE-AD99-8F093AA4E8C5-500']","['isDefault', 0]"

"['id', '83D6D1FC-9F50-442F-ADA9-3FEDBB180575-750']","['isDefault', 1]"

"['id', '83DA3264-308B-4FCA-BF23-E0D9FF38537F-500']","['isDefault', 1]"

"['id', '83DA8860-7864-4B39-9595-658660B87E67-850']","['isDefault', 1]"

"['id', '83DCD98A-75ED-4C6C-88DB-0523F464111B-1000']","['isDefault', 0]"

"['id', '83E8AB2A-DAF5-4A69-A2C5-8A873EB94BA0-600']","['isDefault', 0]"

"['id', '83F270DB-332F-42B1-9109-007E42781A20-1000']","['isDefault', 0]"

"['id', '83F47F04-565F-482F-8AAA-E3BAE67B2D92-500']","['isDefault', 0]"

"['id', '83F66ABB-EEA0-44C9-9E49-411C24EA99AA-750']","['isDefault', 0]"

"['id', '83FAE312-14BB-4362-9E72-C722304B8245-500']","['isDefault', 0]"

"['id', '84027535-A2A5-4092-A4B3-57DA2D65C216-700']","['isDefault', 1]"

"['id', '84046C1D-E1D3-4EB3-A009-45286B4CCB55-500']","['isDefault', 1]"

"['id', '8405CB46-ADD1-486D-8625-7DA6D6CBECE7-500']","['isDefault', 1]"

"['id', '840A70C9-0B19-45EE-85FC-0C5C9E47AF79-500']","['isDefault', 0]"

"['id', '840E77B0-1BB0-4130-8B2F-793D47F458B8-750']","['isDefault', 0]"

"['id', '84104700-8925-4689-8175-62BD41F817B6-750']","['isDefault', 1]"

"['id', '84118CB0-2DBA-45DE-B772-FE3A30AE9644-300']","['isDefault', 0]"

"['id', '8417AA9E-2E17-4BD2-83F8-3F69ECF4B6E7-750']","['isDefault', 0]"

"['id', '841CB85E-6A06-4EF9-9668-F6EBC8ABDA10-850']","['isDefault', 0]"

"['id', '8420C2D2-63FB-4C09-A3A7-E6E06B389609-500']","['isDefault', 0]"

"['id', '842DC450-BB8A-4796-B9AB-BC2D3AC443ED-600']","['isDefault', 0]"

"['id', '84337808-3C75-48F2-8E8C-4FDC559809E3-750']","['isDefault', 0]"

"['id', '843D121B-FC45-4AD6-BF93-191C5705F110-500']","['isDefault', 1]"

"['id', '84411DFA-FDE1-4AA6-B3A9-D6A2F33A59D1-500']","['isDefault', 0]"

"['id', '8443BBC2-CE39-4E19-84E1-DD1822B23E38-850']","['isDefault', 1]"

"['id', '84455007-405F-4E13-87F1-D9190FA0E478-1000']","['isDefault', 1]"

"['id', '844AE038-8BF1-4040-A8DE-4A35F015DA1D-500']","['isDefault', 1]"

"['id', '84521370-31AC-4A8F-B5C2-9A1C1020E522-500']","['isDefault', 1]"

"['id', '8454CADC-2FCA-4EFE-8773-5D20BC630653-700']","['isDefault', 1]"

"['id', '845AB3AE-E821-42B1-BF16-04EAC2AE3FA4-500']","['isDefault', 0]"

"['id', '845C5D4E-3016-4C42-AC06-7A249956E683-700']","['isDefault', 1]"

"['id', '845C6599-E465-4497-917F-73015CF6B99E-850']","['isDefault', 1]"

"['id', '845EB16A-771B-4380-A50E-42226A1B4F27-300']","['isDefault', 0]"

"['id', '845EEF28-6A5F-4266-A0AA-744A42066471-500']","['isDefault', 0]"

"['id', '845FB2D7-F29B-44B6-838A-9E08E67297D2-500']","['isDefault', 0]"

"['id', '845FD8CF-99B6-4722-B613-FB8745CE3918-750']","['isDefault', 0]"

"['id', '84657974-B179-4D1B-B2D6-302A2EEBB000-500']","['isDefault', 1]"

"['id', '846999DD-66B6-46F8-89F4-35DC7BCF9A3E-750']","['isDefault', 1]"

"['id', '8472C3A6-E121-4F47-85BA-4C8572AE38A9-500']","['isDefault', 1]"

"['id', '847F2273-5778-4474-9E82-B70207526E9A-250']","['isDefault', 1]"

"['id', '8482ABB0-C490-48BC-BF19-D0293B3D543F-750']","['isDefault', 0]"

"['id', '8487166D-660E-4AF4-8023-3D1FD36FE79D-750']","['isDefault', 0]"

"['id', '848BEE73-9EC0-4187-B2E7-E8AEB7FE8600-500']","['isDefault', 1]"

"['id', '848D9587-D36C-4D7A-BFA4-4F36F1D79A76-750']","['isDefault', 0]"

